dep;sexe;jour;hosp;rea;hosp - rea;rad;dc;dc ehpad;hosp quot;rea quot;rad quot;dc quot;dc ehpad quot;lits réa;hosp off;rea off;rad off;dc off
82;0;07/04/2020;18;9;9;6;3;;0;-1;0;0;0;;;;;
82;1;07/04/2020;16;8;8;3;3;;0;-1;0;0;0;;;;;
82;2;07/04/2020;2;1;1;3;0;;0;0;0;0;0;;;;;
83;0;07/04/2020;233;61;172;264;46;;-7;-1;18;5;0;;;;;
83;1;07/04/2020;139;48;91;141;24;;-3;1;11;3;0;;;;;
83;2;07/04/2020;94;13;81;123;22;;-4;-2;7;2;0;;;;;
84;0;07/04/2020;86;23;63;85;16;;-1;1;16;0;0;;;;;
84;1;07/04/2020;55;17;38;37;8;;-2;1;10;0;0;;;;;
84;2;07/04/2020;31;6;25;48;8;;1;0;6;0;0;;;;;
85;0;07/04/2020;72;22;50;44;16;;-5;0;6;0;0;;;;;
85;1;07/04/2020;43;16;27;22;10;;-1;0;2;0;0;;;;;
85;2;07/04/2020;29;6;23;22;6;;-4;0;4;0;0;;;;;
86;0;07/04/2020;59;25;34;40;19;;-2;-3;3;2;0;;;;;
86;1;07/04/2020;39;20;19;19;8;;1;-2;1;1;0;;;;;
86;2;07/04/2020;20;5;15;21;11;;-3;-1;2;1;0;;;;;
87;0;07/04/2020;68;19;49;32;10;;2;-1;3;0;0;;;;;
87;1;07/04/2020;28;11;17;17;6;;-2;0;2;0;0;;;;;
87;2;07/04/2020;40;8;32;14;4;;4;-1;1;0;0;;;;;
88;0;07/04/2020;253;35;218;222;128;;-16;-1;22;3;0;;;;;
88;1;07/04/2020;131;24;107;109;78;;-10;-2;10;3;0;;;;;
88;2;07/04/2020;121;11;110;111;50;;-5;1;11;0;0;;;;;
89;0;07/04/2020;94;19;75;48;17;;-9;1;11;2;0;;;;;
89;1;07/04/2020;52;17;35;23;13;;-5;1;5;1;0;;;;;
89;2;07/04/2020;41;2;39;25;4;;-4;0;6;1;0;;;;;
90;0;07/04/2020;216;43;173;188;94;;-5;1;24;5;0;;;;;
90;1;07/04/2020;134;33;101;105;55;;-5;0;12;5;0;;;;;
90;2;07/04/2020;82;10;72;83;39;;0;1;12;0;0;;;;;
91;0;07/04/2020;958;215;743;363;147;;15;9;57;8;0;;;;;
91;1;07/04/2020;535;148;387;220;91;;19;5;33;5;0;;;;;
91;2;07/04/2020;409;61;348;143;55;;-5;3;24;3;0;;;;;
92;0;07/04/2020;1932;440;1492;1085;377;;-46;12;166;57;0;;;;;
92;1;07/04/2020;1190;327;863;603;224;;-34;8;107;32;0;;;;;
92;2;07/04/2020;730;110;620;474;150;;-5;4;56;24;0;;;;;
93;0;07/04/2020;1461;241;1220;628;368;;55;6;58;72;0;;;;;
93;1;07/04/2020;872;169;703;372;223;;27;2;39;46;0;;;;;
93;2;07/04/2020;573;66;507;253;143;;25;3;19;26;0;;;;;
94;0;07/04/2020;1956;302;1654;784;400;;145;10;90;49;0;;;;;
94;1;07/04/2020;1075;220;855;443;240;;71;17;50;27;0;;;;;
94;2;07/04/2020;843;80;763;332;152;;68;-7;39;22;0;;;;;
95;0;07/04/2020;866;173;693;761;282;;16;8;40;23;0;;;;;
95;1;07/04/2020;543;123;420;423;191;;0;2;25;16;0;;;;;
95;2;07/04/2020;320;49;271;335;91;;15;6;16;7;0;;;;;
971;0;07/04/2020;34;17;17;43;8;;-6;-1;6;0;0;;;;;
971;1;07/04/2020;23;15;8;19;3;;-3;0;3;0;0;;;;;
971;2;07/04/2020;11;2;9;24;5;;-3;-1;3;0;0;;;;;
972;0;07/04/2020;51;19;32;41;4;;-4;-1;4;0;0;;;;;
972;1;07/04/2020;34;14;20;20;3;;0;-1;0;0;0;;;;;
972;2;07/04/2020;17;5;12;21;1;;-4;0;4;0;0;;;;;
973;0;07/04/2020;7;1;6;8;0;;0;0;2;0;0;;;;;
973;1;07/04/2020;4;1;3;6;0;;-2;0;2;0;0;;;;;
973;2;07/04/2020;1;0;1;2;0;;0;0;0;0;0;;;;;
974;0;07/04/2020;37;4;33;52;0;;-8;0;9;0;0;;;;;
974;1;07/04/2020;22;4;18;23;0;;-4;0;5;0;0;;;;;
974;2;07/04/2020;15;0;15;29;0;;-4;0;4;0;0;;;;;
976;0;07/04/2020;16;3;13;17;2;;0;0;4;0;0;;;;;
976;1;07/04/2020;10;3;7;10;2;;1;0;2;0;0;;;;;
976;2;07/04/2020;6;0;6;7;0;;-1;0;2;0;0;;;;;
1;0;08/04/2020;124;34;90;105;31;3237;5;2;8;4;0;5000;30375;7148;21254;7632
1;1;08/04/2020;67;21;46;62;19;;3;0;4;2;0;;;;;
1;2;08/04/2020;54;12;42;39;12;;2;2;4;2;0;;;;;
2;0;08/04/2020;260;39;221;230;119;;5;4;12;4;0;;;;;
2;1;08/04/2020;143;26;117;97;69;;1;3;3;2;0;;;;;
2;2;08/04/2020;116;13;103;131;48;;4;1;9;2;0;;;;;
3;0;08/04/2020;53;21;32;67;10;;1;2;2;2;0;;;;;
3;1;08/04/2020;26;12;14;28;5;;3;1;0;2;0;;;;;
3;2;08/04/2020;25;9;16;39;5;;-2;1;2;0;0;;;;;
4;0;08/04/2020;30;3;27;58;4;;1;0;2;0;0;;;;;
4;1;08/04/2020;12;2;10;25;3;;-1;0;2;0;0;;;;;
4;2;08/04/2020;17;1;16;33;1;;2;0;0;0;0;;;;;
5;0;08/04/2020;61;16;45;53;2;;-3;-1;5;0;0;;;;;
5;1;08/04/2020;34;10;24;31;0;;-1;-1;2;0;0;;;;;
5;2;08/04/2020;27;6;21;22;2;;-2;0;3;0;0;;;;;
6;0;08/04/2020;258;87;171;208;56;;6;6;16;8;0;;;;;
6;1;08/04/2020;148;64;84;96;31;;4;6;7;3;0;;;;;
6;2;08/04/2020;100;17;83;107;23;;1;0;9;4;0;;;;;
7;0;08/04/2020;107;20;87;156;35;;1;1;6;3;0;;;;;
7;1;08/04/2020;62;14;48;60;21;;3;1;3;2;0;;;;;
7;2;08/04/2020;34;2;32;80;9;;-1;-1;2;1;0;;;;;
8;0;08/04/2020;75;17;58;39;7;;-5;-1;2;1;0;;;;;
8;1;08/04/2020;40;12;28;27;4;;-2;-1;1;0;0;;;;;
8;2;08/04/2020;33;4;29;12;3;;-3;0;1;1;0;;;;;
9;0;08/04/2020;20;4;16;10;1;;1;0;-2;0;0;;;;;
9;1;08/04/2020;11;3;8;5;0;;2;0;-2;0;0;;;;;
9;2;08/04/2020;7;1;6;4;1;;-1;0;0;0;0;;;;;
10;0;08/04/2020;153;24;129;54;47;;-4;-1;24;9;0;;;;;
10;1;08/04/2020;86;18;68;29;34;;0;0;10;7;0;;;;;
10;2;08/04/2020;66;6;60;24;12;;-4;-1;14;2;0;;;;;
11;0;08/04/2020;73;14;59;79;34;;-8;-3;3;3;0;;;;;
11;1;08/04/2020;44;12;32;39;25;;-4;-1;1;2;0;;;;;
11;2;08/04/2020;29;2;27;40;9;;-4;-2;2;1;0;;;;;
12;0;08/04/2020;52;8;44;47;14;;-3;-1;5;1;0;;;;;
12;1;08/04/2020;30;6;24;26;7;;-1;-1;3;1;0;;;;;
12;2;08/04/2020;22;2;20;21;7;;-2;0;2;0;0;;;;;
13;0;08/04/2020;1107;253;854;991;144;;33;4;62;7;0;;;;;
13;1;08/04/2020;650;173;477;489;80;;17;-2;33;5;0;;;;;
13;2;08/04/2020;444;80;364;478;61;;19;6;27;2;0;;;;;
14;0;08/04/2020;156;57;99;68;29;;5;-2;4;3;0;;;;;
14;1;08/04/2020;87;43;44;37;23;;-1;-2;1;2;0;;;;;
14;2;08/04/2020;68;14;54;31;5;;6;0;3;0;0;;;;;
15;0;08/04/2020;26;9;17;8;0;;0;0;2;0;0;;;;;
15;1;08/04/2020;16;6;10;4;0;;0;0;1;0;0;;;;;
15;2;08/04/2020;10;3;7;4;0;;0;0;1;0;0;;;;;
16;0;08/04/2020;11;4;7;28;8;;-1;-1;2;1;0;;;;;
16;1;08/04/2020;4;2;2;16;5;;-2;-1;2;1;0;;;;;
16;2;08/04/2020;6;1;5;12;3;;1;0;0;0;0;;;;;
17;0;08/04/2020;91;24;67;50;21;;2;-2;4;2;0;;;;;
17;1;08/04/2020;58;20;38;24;13;;3;0;3;1;0;;;;;
17;2;08/04/2020;33;4;29;26;8;;-1;-2;1;1;0;;;;;
18;0;08/04/2020;51;15;36;25;26;;-3;-2;4;2;0;;;;;
18;1;08/04/2020;26;12;14;16;14;;-3;-2;3;1;0;;;;;
18;2;08/04/2020;25;3;22;9;12;;0;0;1;1;0;;;;;
19;0;08/04/2020;43;9;34;26;11;;2;1;3;0;0;;;;;
19;1;08/04/2020;23;6;17;15;11;;3;1;0;0;0;;;;;
19;2;08/04/2020;19;2;17;11;0;;-1;0;3;0;0;;;;;
21;0;08/04/2020;310;74;236;336;94;;3;-5;12;11;0;;;;;
21;1;08/04/2020;167;48;119;148;58;;0;-5;7;6;0;;;;;
21;2;08/04/2020;143;26;117;185;36;;3;0;5;5;0;;;;;
22;0;08/04/2020;66;13;53;45;14;;-3;0;3;1;0;;;;;
22;1;08/04/2020;31;10;21;23;7;;-1;0;3;0;0;;;;;
22;2;08/04/2020;35;3;32;22;7;;-2;0;0;1;0;;;;;
23;0;08/04/2020;28;9;19;5;4;;15;2;0;1;0;;;;;
23;1;08/04/2020;15;6;9;3;2;;5;0;0;0;0;;;;;
23;2;08/04/2020;13;3;10;2;2;;10;2;0;1;0;;;;;
24;0;08/04/2020;23;6;17;23;1;;-3;0;3;0;0;;;;;
24;1;08/04/2020;14;4;10;13;1;;-2;0;2;0;0;;;;;
24;2;08/04/2020;9;2;7;10;0;;-1;0;1;0;0;;;;;
25;0;08/04/2020;199;81;118;205;59;;3;0;17;1;0;;;;;
25;1;08/04/2020;120;62;58;105;36;;2;-1;11;1;0;;;;;
25;2;08/04/2020;76;17;59;98;22;;2;2;5;0;0;;;;;
26;0;08/04/2020;247;66;181;168;69;;3;-2;9;5;0;;;;;
26;1;08/04/2020;153;50;103;87;41;;7;-1;5;2;0;;;;;
26;2;08/04/2020;92;14;78;81;28;;-4;-1;4;3;0;;;;;
27;0;08/04/2020;50;6;44;40;28;;-16;-6;14;6;0;;;;;
27;1;08/04/2020;33;5;28;17;12;;-9;-4;10;4;0;;;;;
27;2;08/04/2020;16;1;15;23;16;;-7;-2;5;2;0;;;;;
28;0;08/04/2020;177;31;146;124;36;;6;2;20;5;0;;;;;
28;1;08/04/2020;93;21;72;62;20;;-2;0;12;1;0;;;;;
28;2;08/04/2020;76;9;67;55;16;;8;2;6;4;0;;;;;
29;0;08/04/2020;102;43;59;66;11;;8;1;4;2;0;;;;;
29;1;08/04/2020;65;34;31;31;7;;5;1;2;1;0;;;;;
29;2;08/04/2020;37;9;28;34;4;;3;0;2;1;0;;;;;
2A;0;08/04/2020;81;19;62;45;29;;2;-2;0;0;0;;;;;
2A;1;08/04/2020;34;14;20;20;20;;2;-1;-1;0;0;;;;;
2A;2;08/04/2020;47;5;42;25;9;;0;-1;1;0;0;;;;;
2B;0;08/04/2020;9;2;7;65;3;;-6;0;-3;0;0;;;;;
2B;1;08/04/2020;2;0;2;34;3;;-5;0;-3;0;0;;;;;
2B;2;08/04/2020;7;2;5;31;0;;-1;0;0;0;0;;;;;
30;0;08/04/2020;104;41;63;66;21;;-6;-2;10;4;0;;;;;
30;1;08/04/2020;64;35;29;40;14;;-4;-2;6;1;0;;;;;
30;2;08/04/2020;40;6;34;26;7;;-2;0;4;3;0;;;;;
31;0;08/04/2020;229;108;121;191;21;;-1;6;13;2;0;;;;;
31;1;08/04/2020;158;89;69;96;16;;2;4;8;2;0;;;;;
31;2;08/04/2020;70;18;52;95;5;;-3;2;5;0;0;;;;;
32;0;08/04/2020;29;4;25;14;8;;3;-1;1;0;0;;;;;
32;1;08/04/2020;17;4;13;9;6;;1;-1;1;0;0;;;;;
32;2;08/04/2020;12;0;12;5;2;;2;0;0;0;0;;;;;
33;0;08/04/2020;290;89;201;392;58;;-25;-1;42;8;0;;;;;
33;1;08/04/2020;171;69;102;169;26;;-14;-2;20;6;0;;;;;
33;2;08/04/2020;119;20;99;222;32;;-11;1;22;2;0;;;;;
34;0;08/04/2020;240;69;171;299;60;;-14;-1;27;3;0;;;;;
34;1;08/04/2020;141;54;87;127;37;;-11;-2;14;3;0;;;;;
34;2;08/04/2020;97;15;82;171;23;;-3;1;13;0;0;;;;;
35;0;08/04/2020;162;46;116;113;27;;8;2;9;4;0;;;;;
35;1;08/04/2020;88;32;56;72;18;;0;1;7;4;0;;;;;
35;2;08/04/2020;74;14;60;41;9;;8;1;2;0;0;;;;;
36;0;08/04/2020;63;11;52;16;25;;0;1;2;2;0;;;;;
36;1;08/04/2020;38;5;33;3;16;;-1;-1;0;2;0;;;;;
36;2;08/04/2020;25;6;19;13;9;;1;2;2;0;0;;;;;
37;0;08/04/2020;192;60;132;82;23;;11;-1;9;2;0;;;;;
37;1;08/04/2020;97;43;54;48;18;;1;1;7;2;0;;;;;
37;2;08/04/2020;94;16;78;34;5;;10;-2;2;0;0;;;;;
38;0;08/04/2020;228;55;173;172;35;;-20;-11;26;5;0;;;;;
38;1;08/04/2020;123;45;78;85;23;;-7;-6;8;4;0;;;;;
38;2;08/04/2020;103;10;93;85;12;;-14;-5;18;1;0;;;;;
39;0;08/04/2020;100;12;88;50;19;;10;1;3;1;0;;;;;
39;1;08/04/2020;40;6;34;27;10;;4;1;2;0;0;;;;;
39;2;08/04/2020;60;6;54;23;9;;6;0;1;1;0;;;;;
40;0;08/04/2020;29;14;15;25;6;;3;0;1;0;0;;;;;
40;1;08/04/2020;18;9;9;16;4;;1;0;1;0;0;;;;;
40;2;08/04/2020;11;5;6;9;2;;2;0;0;0;0;;;;;
41;0;08/04/2020;91;16;75;47;16;;5;2;4;2;0;;;;;
41;1;08/04/2020;58;12;46;23;9;;7;2;0;1;0;;;;;
41;2;08/04/2020;33;4;29;24;7;;-2;0;4;1;0;;;;;
42;0;08/04/2020;475;104;371;243;90;;-3;1;26;2;0;;;;;
42;1;08/04/2020;279;82;197;128;68;;-3;1;12;2;0;;;;;
42;2;08/04/2020;193;22;171;113;22;;1;0;13;0;0;;;;;
43;0;08/04/2020;22;7;15;39;4;;-5;0;6;0;0;;;;;
43;1;08/04/2020;12;7;5;14;3;;-4;0;1;0;0;;;;;
43;2;08/04/2020;10;0;10;25;1;;-1;0;5;0;0;;;;;
44;0;08/04/2020;263;66;197;179;54;;-1;2;19;3;0;;;;;
44;1;08/04/2020;157;53;104;97;32;;-3;2;12;1;0;;;;;
44;2;08/04/2020;105;13;92;81;22;;2;0;7;2;0;;;;;
45;0;08/04/2020;263;80;183;141;28;;15;5;16;1;0;;;;;
45;1;08/04/2020;156;64;92;67;19;;9;4;10;1;0;;;;;
45;2;08/04/2020;106;16;90;74;9;;7;1;8;0;0;;;;;
46;0;08/04/2020;17;9;8;39;1;;-2;1;6;1;0;;;;;
46;1;08/04/2020;10;6;4;17;0;;-1;0;1;0;0;;;;;
46;2;08/04/2020;7;3;4;22;1;;-1;1;5;1;0;;;;;
47;0;08/04/2020;29;7;22;16;3;;-1;0;1;0;0;;;;;
47;1;08/04/2020;16;5;11;8;3;;0;0;0;0;0;;;;;
47;2;08/04/2020;13;2;11;8;0;;-1;0;1;0;0;;;;;
48;0;08/04/2020;6;1;5;11;0;;0;0;0;0;0;;;;;
48;1;08/04/2020;3;1;2;7;0;;0;0;0;0;0;;;;;
48;2;08/04/2020;3;0;3;4;0;;0;0;0;0;0;;;;;
49;0;08/04/2020;182;52;130;206;47;;8;-1;10;3;0;;;;;
49;1;08/04/2020;112;40;72;101;29;;0;-3;4;3;0;;;;;
49;2;08/04/2020;68;11;57;105;18;;7;2;6;0;0;;;;;
50;0;08/04/2020;65;23;42;43;17;;-1;0;3;0;0;;;;;
50;1;08/04/2020;39;20;19;21;6;;-1;0;2;0;0;;;;;
50;2;08/04/2020;23;2;21;21;10;;0;0;1;0;0;;;;;
51;0;08/04/2020;374;63;311;347;104;;-17;-8;34;16;0;;;;;
51;1;08/04/2020;209;49;160;153;62;;-8;-6;16;7;0;;;;;
51;2;08/04/2020;160;14;146;190;41;;-9;-2;18;9;0;;;;;
52;0;08/04/2020;107;16;91;58;37;;-8;-1;3;2;0;;;;;
52;1;08/04/2020;57;10;47;35;14;;-2;-1;3;1;0;;;;;
52;2;08/04/2020;50;6;44;23;23;;-6;0;0;1;0;;;;;
53;0;08/04/2020;74;15;59;25;13;;3;1;3;1;0;;;;;
53;1;08/04/2020;33;10;23;12;7;;-2;-1;1;1;0;;;;;
53;2;08/04/2020;41;5;36;13;6;;5;2;2;0;0;;;;;
54;0;08/04/2020;480;163;317;334;136;;-16;-10;47;10;0;;;;;
54;1;08/04/2020;252;112;140;160;80;;-4;-6;24;5;0;;;;;
54;2;08/04/2020;209;44;165;158;55;;-7;-4;20;5;0;;;;;
55;0;08/04/2020;164;23;141;147;39;;-4;0;6;6;0;;;;;
55;1;08/04/2020;91;19;72;79;22;;-7;1;5;5;0;;;;;
55;2;08/04/2020;71;4;67;68;17;;3;-1;1;1;0;;;;;
56;0;08/04/2020;154;34;120;149;55;;10;0;22;3;0;;;;;
56;1;08/04/2020;97;30;67;77;32;;6;-1;15;2;0;;;;;
56;2;08/04/2020;57;4;53;72;23;;4;1;7;1;0;;;;;
57;0;08/04/2020;1002;167;835;692;414;;-18;-6;62;25;0;;;;;
57;1;08/04/2020;539;110;429;344;243;;-14;-7;36;12;0;;;;;
57;2;08/04/2020;457;56;401;343;169;;-1;2;28;12;0;;;;;
58;0;08/04/2020;36;9;27;11;7;;2;0;3;0;0;;;;;
58;1;08/04/2020;15;7;8;2;4;;-1;-1;2;0;0;;;;;
58;2;08/04/2020;21;2;19;9;3;;3;1;1;0;0;;;;;
59;0;08/04/2020;895;273;622;526;197;;4;-6;72;15;0;;;;;
59;1;08/04/2020;494;203;291;283;110;;-1;1;39;5;0;;;;;
59;2;08/04/2020;388;68;320;242;85;;6;-7;32;9;0;;;;;
60;0;08/04/2020;424;70;354;360;188;;16;-1;46;10;0;;;;;
60;1;08/04/2020;217;53;164;200;112;;0;0;27;6;0;;;;;
60;2;08/04/2020;199;16;183;159;75;;14;-1;19;4;0;;;;;
61;0;08/04/2020;68;14;54;78;12;;0;-1;11;1;0;;;;;
61;1;08/04/2020;43;13;30;31;7;;-1;0;6;1;0;;;;;
61;2;08/04/2020;25;1;24;47;5;;1;-1;5;0;0;;;;;
62;0;08/04/2020;434;119;315;258;74;;3;-4;36;10;0;;;;;
62;1;08/04/2020;244;94;150;139;44;;0;-1;19;8;0;;;;;
62;2;08/04/2020;188;25;163;117;30;;4;-3;16;2;0;;;;;
63;0;08/04/2020;74;37;37;66;14;;-3;-2;7;3;0;;;;;
63;1;08/04/2020;50;28;22;33;7;;-2;-1;3;2;0;;;;;
63;2;08/04/2020;24;9;15;33;7;;-1;-1;4;1;0;;;;;
64;0;08/04/2020;88;28;60;79;14;;7;0;5;-1;0;;;;;
64;1;08/04/2020;43;18;25;41;11;;0;1;4;1;0;;;;;
64;2;08/04/2020;45;10;35;38;3;;7;-1;1;-2;0;;;;;
65;0;08/04/2020;62;7;55;33;7;;5;1;4;0;0;;;;;
65;1;08/04/2020;33;5;28;20;2;;-2;0;3;0;0;;;;;
65;2;08/04/2020;28;2;26;13;5;;6;1;1;0;0;;;;;
66;0;08/04/2020;91;31;60;162;19;;-7;-4;10;0;0;;;;;
66;1;08/04/2020;49;25;24;69;8;;-7;-3;7;0;0;;;;;
66;2;08/04/2020;42;6;36;93;11;;0;-1;3;0;0;;;;;
67;0;08/04/2020;1077;274;803;782;318;;-6;9;72;13;0;;;;;
67;1;08/04/2020;626;203;423;429;191;;-18;4;43;7;0;;;;;
67;2;08/04/2020;437;67;370;352;125;;11;4;29;6;0;;;;;
68;0;08/04/2020;1028;152;876;1106;548;;-28;2;70;22;0;;;;;
68;1;08/04/2020;536;101;435;600;343;;-16;-1;36;14;0;;;;;
68;2;08/04/2020;490;51;439;505;201;;-12;4;34;8;0;;;;;
69;0;08/04/2020;1150;271;879;834;273;;-24;-2;77;24;0;;;;;
69;1;08/04/2020;616;206;410;406;147;;-34;-2;47;17;0;;;;;
69;2;08/04/2020;531;65;466;398;117;;12;1;30;7;0;;;;;
70;0;08/04/2020;87;18;69;85;45;;3;1;3;0;0;;;;;
70;1;08/04/2020;48;10;38;47;26;;1;0;1;0;0;;;;;
70;2;08/04/2020;39;8;31;37;19;;2;1;2;0;0;;;;;
71;0;08/04/2020;191;36;155;211;75;;0;0;19;1;0;;;;;
71;1;08/04/2020;106;26;80;100;43;;4;0;8;1;0;;;;;
71;2;08/04/2020;85;10;75;110;32;;-4;0;11;0;0;;;;;
72;0;08/04/2020;116;24;92;105;22;;3;1;10;1;0;;;;;
72;1;08/04/2020;65;16;49;53;13;;0;0;4;0;0;;;;;
72;2;08/04/2020;51;8;43;52;9;;3;1;6;1;0;;;;;
73;0;08/04/2020;122;31;91;149;20;;-1;-1;9;1;0;;;;;
73;1;08/04/2020;67;23;44;76;12;;-3;-1;5;1;0;;;;;
73;2;08/04/2020;54;8;46;72;8;;2;0;4;0;0;;;;;
74;0;08/04/2020;280;81;199;323;73;;-5;-7;27;5;0;;;;;
74;1;08/04/2020;171;63;108;177;44;;0;-6;14;3;0;;;;;
74;2;08/04/2020;107;18;89;139;29;;-3;-1;11;2;0;;;;;
75;0;08/04/2020;3154;855;2299;1654;732;;-15;6;147;49;0;;;;;
75;1;08/04/2020;1885;634;1251;980;480;;-7;6;78;31;0;;;;;
75;2;08/04/2020;1239;219;1020;660;245;;-7;0;69;17;0;;;;;
76;0;08/04/2020;341;113;228;224;79;;-21;-3;29;8;0;;;;;
76;1;08/04/2020;192;80;112;104;50;;-9;-2;10;3;0;;;;;
76;2;08/04/2020;149;33;116;119;29;;-12;-1;19;5;0;;;;;
77;0;08/04/2020;734;198;536;631;178;;-6;6;85;17;0;;;;;
77;1;08/04/2020;438;133;305;366;105;;-15;1;55;13;0;;;;;
77;2;08/04/2020;286;62;224;262;73;;8;5;30;4;0;;;;;
78;0;08/04/2020;1040;193;847;598;219;;48;4;47;10;0;;;;;
78;1;08/04/2020;594;142;452;344;134;;30;5;28;7;0;;;;;
78;2;08/04/2020;432;49;383;250;84;;14;-1;18;3;0;;;;;
79;0;08/04/2020;33;9;24;17;9;;1;1;3;1;0;;;;;
79;1;08/04/2020;16;5;11;7;5;;1;1;0;1;0;;;;;
79;2;08/04/2020;17;4;13;10;4;;0;0;3;0;0;;;;;
80;0;08/04/2020;353;72;281;201;101;;2;-3;16;5;0;;;;;
80;1;08/04/2020;181;47;134;101;66;;-6;-4;9;4;0;;;;;
80;2;08/04/2020;168;25;143;96;35;;7;1;7;1;0;;;;;
81;0;08/04/2020;57;22;35;36;6;;-1;-5;2;1;0;;;;;
81;1;08/04/2020;30;13;17;20;4;;-1;-4;1;0;0;;;;;
81;2;08/04/2020;26;9;17;16;2;;0;-1;1;1;0;;;;;
82;0;08/04/2020;20;11;9;6;3;;2;2;0;0;0;;;;;
82;1;08/04/2020;16;8;8;3;3;;0;0;0;0;0;;;;;
82;2;08/04/2020;4;3;1;3;0;;2;2;0;0;0;;;;;
83;0;08/04/2020;258;56;202;278;44;;25;-5;14;-2;0;;;;;
83;1;08/04/2020;153;46;107;150;23;;14;-2;9;-1;0;;;;;
83;2;08/04/2020;104;10;94;128;21;;10;-3;5;-1;0;;;;;
84;0;08/04/2020;82;22;60;96;19;;-4;-1;11;3;0;;;;;
84;1;08/04/2020;52;17;35;42;10;;-3;0;5;2;0;;;;;
84;2;08/04/2020;30;5;25;54;9;;-1;-1;6;1;0;;;;;
85;0;08/04/2020;65;21;44;55;17;;-7;-1;11;1;0;;;;;
85;1;08/04/2020;41;15;26;28;11;;-2;-1;6;1;0;;;;;
85;2;08/04/2020;24;6;18;27;6;;-5;0;5;0;0;;;;;
86;0;08/04/2020;60;24;36;43;19;;1;-1;3;0;0;;;;;
86;1;08/04/2020;40;19;21;21;8;;1;-1;2;0;0;;;;;
86;2;08/04/2020;20;5;15;22;11;;0;0;1;0;0;;;;;
87;0;08/04/2020;72;19;53;35;11;;4;0;3;1;0;;;;;
87;1;08/04/2020;30;11;19;18;7;;2;0;1;1;0;;;;;
87;2;08/04/2020;42;8;34;16;4;;2;0;2;0;0;;;;;
88;0;08/04/2020;248;38;210;238;131;;-5;3;16;3;0;;;;;
88;1;08/04/2020;128;26;102;119;78;;-3;2;10;0;0;;;;;
88;2;08/04/2020;119;12;107;117;53;;-2;1;6;3;0;;;;;
89;0;08/04/2020;95;19;76;58;17;;1;0;10;0;0;;;;;
89;1;08/04/2020;51;17;34;30;13;;-1;0;7;0;0;;;;;
89;2;08/04/2020;43;2;41;28;4;;2;0;3;0;0;;;;;
90;0;08/04/2020;209;43;166;204;96;;-7;0;16;2;0;;;;;
90;1;08/04/2020;130;33;97;115;55;;-4;0;10;0;0;;;;;
90;2;08/04/2020;79;10;69;89;41;;-3;0;6;2;0;;;;;
91;0;08/04/2020;1125;222;903;394;163;;167;7;31;16;0;;;;;
91;1;08/04/2020;615;149;466;236;103;;80;1;16;12;0;;;;;
91;2;08/04/2020;491;66;425;158;59;;82;5;15;4;0;;;;;
92;0;08/04/2020;1987;456;1531;1172;396;;55;16;87;19;0;;;;;
92;1;08/04/2020;1216;339;877;659;233;;26;12;56;9;0;;;;;
92;2;08/04/2020;759;114;645;505;160;;29;4;31;10;0;;;;;
93;0;08/04/2020;1499;242;1257;714;402;;38;1;86;34;0;;;;;
93;1;08/04/2020;878;171;707;429;245;;6;2;57;22;0;;;;;
93;2;08/04/2020;603;65;538;281;154;;30;-1;28;11;0;;;;;
94;0;08/04/2020;2046;335;1711;873;453;;90;33;89;53;0;;;;;
94;1;08/04/2020;1114;248;866;491;267;;39;28;48;27;0;;;;;
94;2;08/04/2020;894;84;810;371;178;;51;4;39;26;0;;;;;
95;0;08/04/2020;894;167;727;821;307;;28;-6;60;25;0;;;;;
95;1;08/04/2020;561;119;442;453;203;;18;-4;30;12;0;;;;;
95;2;08/04/2020;328;47;281;365;104;;8;-2;30;13;0;;;;;
971;0;08/04/2020;33;16;17;46;10;;-1;-1;3;2;0;;;;;
971;1;08/04/2020;22;13;9;21;4;;-1;-2;2;1;0;;;;;
971;2;08/04/2020;11;3;8;25;6;;0;1;1;1;0;;;;;
972;0;08/04/2020;49;19;30;43;4;;-2;0;2;0;0;;;;;
972;1;08/04/2020;34;14;20;20;3;;0;0;0;0;0;;;;;
972;2;08/04/2020;15;5;10;23;1;;-2;0;2;0;0;;;;;
973;0;08/04/2020;9;1;8;8;0;;2;0;0;0;0;;;;;
973;1;08/04/2020;5;1;4;6;0;;1;0;0;0;0;;;;;
973;2;08/04/2020;2;0;2;2;0;;1;0;0;0;0;;;;;
974;0;08/04/2020;39;4;35;55;0;;2;0;3;0;0;;;;;
974;1;08/04/2020;23;4;19;23;0;;1;0;0;0;0;;;;;
974;2;08/04/2020;16;0;16;32;0;;1;0;3;0;0;;;;;
976;0;08/04/2020;15;4;11;25;2;;-1;1;8;0;0;;;;;
976;1;08/04/2020;10;4;6;16;2;;0;1;6;0;0;;;;;
976;2;08/04/2020;5;0;5;9;0;;-1;0;2;0;0;;;;;
1;0;09/04/2020;125;33;92;112;35;4166;1;-1;7;4;929;5000;30767;7066;23206;8044
1;1;09/04/2020;72;21;51;64;20;;5;0;2;1;0;;;;;
1;2;09/04/2020;49;10;39;44;15;;-5;-2;5;3;0;;;;;
2;0;09/04/2020;270;39;231;249;128;;10;0;19;9;0;;;;;
2;1;09/04/2020;143;25;118;107;75;;0;-1;10;6;0;;;;;
